taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5219556	Mandrillus sphinx (Linnaeus, 1758)	5219556	Mandrillus sphinx (Linnaeus, 1758)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Mandrillus	5219555	Mandrillus sphinx	5219556	VU
5707334	Presbytis hosei sabana (Thomas, 1893)	8022434	Presbytis sabana (Thomas, 1893)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis sabana	8022434	EN
9264949	Cheracebus torquatus (Hoffmannsegg, 1807)	9264949	Cheracebus torquatus (Hoffmannsegg, 1807)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cheracebus	9057356	Cheracebus torquatus	9264949	LC
7262048	Cercopithecus wolfi wolfi	7262048	Cercopithecus wolfi wolfi	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus wolfi	5219580	NT
2436469	Saguinus oedipus (Linnaeus, 1758)	2436469	Saguinus oedipus (Linnaeus, 1758)	100	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus oedipus	2436469	CR
2436452	Cheirogaleus major É.Geoffroy Saint-Hilaire, 1812	2436452	Cheirogaleus major É.Geoffroy Saint-Hilaire, 1812	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Cheirogaleus	2436450	Cheirogaleus major	2436452	VU
4266950	Tarsius bancanus saltator Elliot, 1910	9175214	Cephalopachus bancanus saltator (Elliot, 1910)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Cephalopachus	8383434	Cephalopachus bancanus	7503658	EN
2436447	Microcebus murinus (J.F.Miller, 1777)	2436447	Microcebus murinus (J.F.Miller, 1777)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus murinus	2436447	LC
2436535	Trachypithecus obscurus (Reid, 1837)	2436535	Trachypithecus obscurus (Reid, 1837)	456	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus obscurus	2436535	EN
4267131	Cercocebus sanjei Mittermeier, 1986	4267131	Cercocebus sanjei Mittermeier, 1986	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus sanjei	4267131	EN
5707308	Presbytis natunae (Thomas & Hartert, 1894)	5707308	Presbytis natunae (Thomas & Hartert, 1894)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis natunae	5707308	VU
2436482	Leontopithecus rosalia (Linnaeus, 1766)	2436482	Leontopithecus rosalia (Linnaeus, 1766)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontopithecus	2436478	Leontopithecus rosalia	2436482	EN
2436638	Cebus olivaceus Schomburgk, 1848	2436638	Cebus olivaceus Schomburgk, 1848	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus olivaceus	2436638	LC
5786333	Semnopithecus priam thersites (Blyth, 1847)	5786333	Semnopithecus priam thersites (Blyth, 1847)	52	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus priam	4267223	VU
7262014	Presbytis siamensis siamensis	7262014	Presbytis siamensis siamensis	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis siamensis	7262013	NT
7262027	Papio cynocephalus (Linnaeus, 1766)	7262027	Papio cynocephalus (Linnaeus, 1766)	311	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio cynocephalus	7262027	LC
